sale_id,invoice_no,sale_date,store_id,customer_id,product_id,quantity,unit_price,cost_price,discount_pct,total_amount
1976,INV-2023-01-15-0976,1/15/2023,5,697,1,8,650,441,0.15,4420
1977,INV-2025-01-21-0977,1/21/2025,5,631,16,7,900,514,0.00,6300
1978,INV-2023-06-15-0978,6/15/2023,7,662,16,8,900,624,0.00,7200
1979,INV-2025-11-16-0979,11/16/2025,3,546,12,3,1200,662,0.00,3600
1980,INV-2025-11-24-0980,11/24/2025,2,510,19,6,850,503,0.10,4590
1981,INV-2025-10-23-0981,10/23/2025,5,605,19,5,850,588,0.00,4250
1982,INV-2024-11-08-0982,11/8/2024,6,675,14,5,1200,834,0.05,5700
1983,INV-2023-08-14-0983,8/14/2023,2,685,12,3,1200,869,0.00,3600
1984,INV-2025-08-04-0984,8/4/2025,5,546,5,3,700,454,0.05,1995
1985,INV-2025-03-04-0985,3/4/2025,2,528,11,3,1500,996,0.10,4050
1986,INV-2024-09-14-0986,9/14/2024,3,648,3,7,600,380,0.10,3780
1987,INV-2025-07-13-0987,7/13/2025,5,661,8,1,300,183,0.10,270
1988,INV-2024-12-22-0988,12/22/2024,7,651,20,8,4500,2499,0.05,34200
1989,INV-2023-05-01-0989,5/1/2023,2,685,3,7,600,427,0.10,3780
1990,INV-2025-04-15-0990,4/15/2025,4,647,6,6,500,286,0.05,2850
1991,INV-2025-01-13-0991,1/13/2025,8,675,10,6,1800,1040,0.00,10800
1992,INV-2025-06-11-0992,6/11/2025,1,681,1,3,650,440,0.05,1852.5
1993,INV-2025-12-04-0993,12/4/2025,8,555,7,4,400,282,0.00,1600
1994,INV-2025-08-20-0994,8/20/2025,2,542,15,3,3500,2603,0.15,8925
1995,INV-2025-07-10-0995,7/10/2025,6,684,7,6,400,239,0.00,2400
1996,INV-2025-10-29-0996,10/29/2025,7,509,3,5,600,405,0.05,2850
1997,INV-2025-11-20-0997,11/20/2025,5,611,8,4,300,182,0.10,1080
1998,INV-2025-11-30-0998,11/30/2025,5,690,9,2,2500,1384,0.00,5000
1999,INV-2025-09-03-0999,9/3/2025,5,593,20,3,4500,2845,0.00,13500
2000,INV-2025-11-10-1000,11/10/2025,6,688,5,8,700,514,0.15,4760
2001,INV-2025-05-23-1001,5/23/2025,2,660,16,8,900,657,0.00,7200
2002,INV-2024-11-29-1002,11/29/2024,7,625,20,8,4500,2718,0.05,34200
2003,INV-2024-12-06-1003,12/6/2024,4,590,8,8,300,173,0.15,2040
2004,INV-2025-08-03-1004,8/3/2025,6,545,9,5,2500,1852,0.00,12500
2005,INV-2025-11-03-1005,11/3/2025,4,624,3,2,600,386,0.10,1080
2006,INV-2025-09-07-1006,9/7/2025,7,673,4,2,1500,842,0.10,2700
2007,INV-2023-03-06-1007,3/6/2023,6,571,16,2,900,617,0.00,1800
2008,INV-2025-04-10-1008,4/10/2025,6,563,16,3,900,623,0.05,2565
2009,INV-2024-07-11-1009,7/11/2024,2,590,15,8,3500,1999,0.10,25200
2010,INV-2024-10-10-1010,10/10/2024,8,609,19,1,850,612,0.00,850
2011,INV-2025-02-01-1011,2/1/2025,3,601,19,8,850,527,0.05,6460
2012,INV-2025-04-20-1012,4/20/2025,8,501,19,3,850,537,0.05,2422.5
2013,INV-2025-08-29-1013,8/29/2025,1,596,6,7,500,328,0.10,3150
2014,INV-2025-11-23-1014,11/23/2025,8,600,5,4,700,394,0.00,2800
2015,INV-2025-05-26-1015,5/26/2025,4,665,7,8,400,232,0.15,2720
2016,INV-2025-08-05-1016,8/5/2025,8,534,17,2,2200,1398,0.05,4180
2017,INV-2025-07-22-1017,7/22/2025,7,562,5,6,700,503,0.00,4200
2018,INV-2025-09-27-1018,9/27/2025,2,642,12,4,1200,895,0.15,4080
2019,INV-2025-02-14-1019,2/14/2025,7,501,10,4,1800,1115,0.00,7200
2020,INV-2025-06-05-1020,6/5/2025,8,616,12,7,1200,838,0.10,7560
2021,INV-2025-02-23-1021,2/23/2025,6,656,20,4,4500,2980,0.10,16200
2022,INV-2025-12-25-1022,12/25/2025,2,569,5,4,700,405,0.00,2800
2023,INV-2025-05-23-1023,5/23/2025,6,663,17,6,2200,1264,0.00,13200
2024,INV-2025-12-16-1024,12/16/2025,2,529,16,1,900,604,0.00,900
2025,INV-2025-09-16-1025,9/16/2025,2,583,15,8,3500,2214,0.00,28000
2026,INV-2024-12-28-1026,12/28/2024,8,529,7,3,400,227,0.05,1140
2027,INV-2023-10-28-1027,10/28/2023,7,590,14,5,1200,690,0.05,5700
2028,INV-2023-12-28-1028,12/28/2023,2,558,11,3,1500,826,0.10,4050
2029,INV-2025-12-10-1029,12/10/2025,6,600,20,2,4500,3251,0.10,8100
2030,INV-2024-03-03-1030,3/3/2024,7,693,16,4,900,511,0.05,3420
2031,INV-2025-11-28-1031,11/28/2025,3,568,10,7,1800,1320,0.10,11340
2032,INV-2025-12-26-1032,12/26/2025,5,504,14,8,1200,788,0.10,8640
2033,INV-2025-07-25-1033,7/25/2025,3,599,2,7,1200,805,0.00,8400
2034,INV-2024-05-30-1034,5/30/2024,2,686,8,7,300,184,0.15,1785
2035,INV-2024-11-12-1035,11/12/2024,6,669,20,5,4500,3314,0.00,22500
2036,INV-2024-02-14-1036,2/14/2024,4,572,4,2,1500,997,0.05,2850
2037,INV-2025-03-03-1037,3/3/2025,8,551,9,4,2500,1435,0.10,9000
2038,INV-2025-02-12-1038,2/12/2025,3,698,2,1,1200,865,0.00,1200
2039,INV-2023-12-11-1039,12/11/2023,4,579,12,8,1200,672,0.00,9600
2040,INV-2024-09-13-1040,9/13/2024,4,580,19,8,850,575,0.10,6120
2041,INV-2023-11-14-1041,11/14/2023,6,559,17,4,2200,1421,0.05,8360
2042,INV-2024-06-12-1042,6/12/2024,4,663,4,5,1500,941,0.10,6750
2043,INV-2024-12-28-1043,12/28/2024,4,518,7,5,400,281,0.10,1800
2044,INV-2024-12-27-1044,12/27/2024,1,639,12,7,1200,803,0.00,8400
2045,INV-2025-05-04-1045,5/4/2025,4,593,13,4,800,458,0.00,3200
2046,INV-2024-02-17-1046,2/17/2024,2,659,17,7,2200,1441,0.05,14630
2047,INV-2023-12-03-1047,12/3/2023,4,535,18,3,750,460,0.00,2250
2048,INV-2025-08-29-1048,8/29/2025,6,519,16,6,900,538,0.15,4590
2049,INV-2025-01-06-1049,1/6/2025,3,515,17,1,2200,1571,0.10,1980
2050,INV-2025-07-13-1050,7/13/2025,4,645,12,8,1200,758,0.15,8160
2051,INV-2024-05-20-1051,5/20/2024,2,641,5,2,700,509,0.05,1330
2052,INV-2024-10-11-1052,10/11/2024,4,652,3,4,600,343,0.10,2160
2053,INV-2023-07-30-1053,7/30/2023,6,589,7,4,400,276,0.05,1520
2054,INV-2025-02-18-1054,2/18/2025,1,598,3,7,600,366,0.05,3990
2055,INV-2024-10-17-1055,10/17/2024,3,554,11,2,1500,1042,0.05,2850
2056,INV-2025-09-04-1056,9/4/2025,8,555,9,4,2500,1480,0.10,9000
2057,INV-2025-04-09-1057,4/9/2025,5,641,11,8,1500,1040,0.05,11400
2058,INV-2025-10-30-1058,10/30/2025,7,591,17,1,2200,1618,0.05,2090
2059,INV-2025-10-26-1059,10/26/2025,2,545,6,4,500,315,0.05,1900
2060,INV-2025-02-27-1060,2/27/2025,7,649,1,5,650,385,0.00,3250
2061,INV-2025-05-01-1061,5/1/2025,8,608,8,3,300,167,0.00,900
2062,INV-2023-10-05-1062,10/5/2023,3,572,15,5,3500,2219,0.10,15750
2063,INV-2025-02-16-1063,2/16/2025,3,578,4,4,1500,969,0.00,6000
2064,INV-2024-10-29-1064,10/29/2024,7,548,12,4,1200,681,0.05,4560
2065,INV-2025-09-17-1065,9/17/2025,5,593,7,6,400,243,0.00,2400
2066,INV-2024-11-23-1066,11/23/2024,2,661,1,2,650,456,0.05,1235
2067,INV-2024-10-04-1067,10/4/2024,2,549,20,8,4500,2513,0.00,36000
2068,INV-2023-08-06-1068,8/6/2023,8,650,6,8,500,361,0.00,4000
2069,INV-2024-07-04-1069,7/4/2024,7,519,16,2,900,570,0.05,1710
2070,INV-2024-12-22-1070,12/22/2024,4,601,12,1,1200,681,0.00,1200
2071,INV-2025-06-16-1071,6/16/2025,5,527,4,7,1500,896,0.00,10500
2072,INV-2025-08-31-1072,8/31/2025,4,699,5,8,700,406,0.05,5320
2073,INV-2025-06-26-1073,6/26/2025,6,584,15,8,3500,2045,0.05,26600
2074,INV-2025-04-12-1074,4/12/2025,8,567,5,6,700,521,0.05,3990
2075,INV-2023-07-29-1075,7/29/2023,4,576,19,1,850,496,0.05,807.5
2076,INV-2023-09-16-1076,9/16/2023,8,529,17,8,2200,1514,0.05,16720
2077,INV-2025-12-01-1077,12/1/2025,3,698,14,7,1200,779,0.00,8400
2078,INV-2023-08-04-1078,8/4/2023,1,686,12,6,1200,862,0.05,6840
2079,INV-2024-02-19-1079,2/19/2024,3,567,9,8,2500,1632,0.10,18000
2080,INV-2024-12-27-1080,12/27/2024,2,633,7,1,400,243,0.00,400
2081,INV-2025-09-22-1081,9/22/2025,7,655,20,5,4500,2487,0.10,20250
2082,INV-2024-03-10-1082,3/10/2024,6,569,20,4,4500,2593,0.10,16200
2083,INV-2024-08-01-1083,8/1/2024,2,610,4,4,1500,1010,0.15,5100
2084,INV-2024-07-10-1084,7/10/2024,4,678,13,6,800,532,0.00,4800
2085,INV-2025-09-09-1085,9/9/2025,4,509,12,4,1200,868,0.05,4560
2086,INV-2025-12-26-1086,12/26/2025,2,570,10,6,1800,1240,0.10,9720
2087,INV-2024-02-06-1087,2/6/2024,5,615,7,3,400,292,0.10,1080
2088,INV-2025-04-18-1088,4/18/2025,6,609,1,7,650,394,0.00,4550
2089,INV-2023-07-09-1089,7/9/2023,5,662,18,1,750,446,0.10,675
2090,INV-2025-05-05-1090,5/5/2025,4,541,17,2,2200,1480,0.00,4400
2091,INV-2023-02-25-1091,2/25/2023,2,609,20,7,4500,2614,0.00,31500
2092,INV-2024-04-25-1092,4/25/2024,3,558,16,6,900,636,0.00,5400
2093,INV-2025-07-02-1093,7/2/2025,6,583,5,1,700,446,0.05,665
2094,INV-2024-10-23-1094,10/23/2024,1,564,13,3,800,524,0.05,2280
2095,INV-2024-09-10-1095,9/10/2024,8,556,18,6,750,500,0.05,4275
2096,INV-2023-04-14-1096,4/14/2023,1,683,19,3,850,594,0.00,2550
2097,INV-2025-02-14-1097,2/14/2025,5,575,1,5,650,378,0.00,3250
2098,INV-2024-04-08-1098,4/8/2024,2,554,14,8,1200,859,0.10,8640
2099,INV-2025-07-24-1099,7/24/2025,4,593,17,4,2200,1613,0.10,7920
2100,INV-2023-09-20-1100,9/20/2023,6,561,1,4,650,435,0.00,2600
2101,INV-2025-04-18-1101,4/18/2025,6,651,18,6,750,457,0.00,4500
2102,INV-2025-10-13-1102,10/13/2025,1,614,10,7,1800,1345,0.10,11340
2103,INV-2024-12-01-1103,12/1/2024,3,579,9,7,2500,1740,0.00,17500
2104,INV-2025-10-24-1104,10/24/2025,1,666,3,7,600,435,0.05,3990
2105,INV-2025-04-16-1105,4/16/2025,7,610,4,2,1500,1051,0.00,3000
2106,INV-2025-09-23-1106,9/23/2025,4,641,1,7,650,384,0.15,3867.5
2107,INV-2024-05-18-1107,5/18/2024,5,617,6,8,500,353,0.00,4000
2108,INV-2025-11-18-1108,11/18/2025,3,503,9,2,2500,1571,0.00,5000
2109,INV-2025-09-21-1109,9/21/2025,6,526,5,8,700,516,0.10,5040
2110,INV-2025-02-28-1110,2/28/2025,6,618,20,6,4500,3230,0.00,27000
2111,INV-2024-04-03-1111,4/3/2024,3,561,11,3,1500,973,0.00,4500
2112,INV-2025-02-02-1112,2/2/2025,7,620,16,7,900,588,0.00,6300
2113,INV-2025-09-08-1113,9/8/2025,5,504,5,1,700,499,0.15,595
2114,INV-2025-06-03-1114,6/3/2025,6,539,1,3,650,394,0.05,1852.5
2115,INV-2023-05-12-1115,5/12/2023,4,640,11,7,1500,1119,0.10,9450
2116,INV-2024-08-09-1116,8/9/2024,4,632,12,6,1200,823,0.15,6120
2117,INV-2025-09-26-1117,9/26/2025,6,678,6,2,500,281,0.00,1000
2118,INV-2024-09-06-1118,9/6/2024,1,685,10,3,1800,1287,0.15,4590
2119,INV-2023-09-18-1119,9/18/2023,4,531,2,2,1200,702,0.00,2400
2120,INV-2024-05-19-1120,5/19/2024,1,529,2,4,1200,753,0.05,4560
2121,INV-2024-03-10-1121,3/10/2024,2,543,12,3,1200,681,0.05,3420
2122,INV-2024-09-14-1122,9/14/2024,3,507,11,6,1500,893,0.00,9000
2123,INV-2023-09-17-1123,9/17/2023,1,626,14,6,1200,670,0.10,6480
2124,INV-2023-11-11-1124,11/11/2023,1,553,12,4,1200,822,0.05,4560
2125,INV-2023-09-29-1125,9/29/2023,8,528,14,4,1200,724,0.00,4800
2126,INV-2025-02-03-1126,2/3/2025,8,646,12,4,1200,756,0.10,4320
2127,INV-2025-09-16-1127,9/16/2025,8,587,6,8,500,298,0.15,3400
2128,INV-2024-09-06-1128,9/6/2024,5,697,16,2,900,591,0.05,1710
2129,INV-2024-10-28-1129,10/28/2024,7,690,13,6,800,498,0.05,4560
2130,INV-2024-11-12-1130,11/12/2024,2,513,7,5,400,297,0.15,1700
2131,INV-2025-09-15-1131,9/15/2025,1,681,4,2,1500,1076,0.05,2850
2132,INV-2025-05-31-1132,5/31/2025,8,657,12,2,1200,737,0.00,2400
2133,INV-2024-07-29-1133,7/29/2024,1,562,10,5,1800,1277,0.05,8550
2134,INV-2025-10-24-1134,10/24/2025,3,700,1,2,650,469,0.00,1300
2135,INV-2025-07-08-1135,7/8/2025,7,518,10,3,1800,1181,0.10,4860
2136,INV-2024-10-05-1136,10/5/2024,8,633,14,8,1200,834,0.00,9600
2137,INV-2025-12-10-1137,12/10/2025,6,605,2,2,1200,809,0.15,2040
2138,INV-2025-11-30-1138,11/30/2025,1,643,15,1,3500,2148,0.05,3325
2139,INV-2024-05-12-1139,5/12/2024,3,659,10,8,1800,1155,0.00,14400
2140,INV-2023-06-07-1140,6/7/2023,8,566,5,5,700,431,0.10,3150
2141,INV-2023-10-20-1141,10/20/2023,5,696,2,8,1200,735,0.00,9600
2142,INV-2023-02-05-1142,2/5/2023,2,685,13,1,800,464,0.05,760
2143,INV-2023-01-28-1143,1/28/2023,5,697,14,6,1200,890,0.00,7200
2144,INV-2023-12-07-1144,12/7/2023,4,571,2,6,1200,728,0.15,6120
2145,INV-2025-12-10-1145,12/10/2025,6,605,3,8,600,398,0.00,4800
2146,INV-2025-08-17-1146,8/17/2025,4,609,1,5,650,456,0.10,2925
2147,INV-2025-05-18-1147,5/18/2025,8,535,20,1,4500,2555,0.10,4050
2148,INV-2025-08-13-1148,8/13/2025,7,587,3,7,600,395,0.15,3570
2149,INV-2025-04-27-1149,4/27/2025,4,699,3,8,600,368,0.00,4800
2150,INV-2025-08-05-1150,8/5/2025,5,673,1,4,650,421,0.05,2470
2151,INV-2025-03-27-1151,3/27/2025,1,539,17,7,2200,1491,0.10,13860
2152,INV-2025-10-18-1152,10/18/2025,2,591,1,7,650,458,0.00,4550
2153,INV-2025-10-20-1153,10/20/2025,5,570,7,2,400,282,0.10,720
2154,INV-2023-11-21-1154,11/21/2023,4,521,17,2,2200,1213,0.10,3960
2155,INV-2025-08-26-1155,8/26/2025,6,548,6,3,500,330,0.15,1275
2156,INV-2024-05-21-1156,5/21/2024,1,630,20,3,4500,2934,0.15,11475
2157,INV-2025-02-25-1157,2/25/2025,7,586,8,8,300,206,0.05,2280
2158,INV-2025-10-07-1158,10/7/2025,7,695,16,3,900,630,0.00,2700
2159,INV-2023-11-29-1159,11/29/2023,5,602,19,2,850,525,0.05,1615
2160,INV-2025-05-26-1160,5/26/2025,5,639,3,5,600,347,0.00,3000
2161,INV-2024-12-11-1161,12/11/2024,8,640,18,8,750,426,0.15,5100
2162,INV-2024-04-26-1162,4/26/2024,2,513,14,8,1200,761,0.00,9600
2163,INV-2025-06-22-1163,6/22/2025,1,555,2,3,1200,722,0.10,3240
2164,INV-2024-03-12-1164,3/12/2024,4,533,1,5,650,421,0.05,3087.5
2165,INV-2025-03-03-1165,3/3/2025,5,649,5,5,700,489,0.00,3500
2166,INV-2024-09-10-1166,9/10/2024,2,553,20,3,4500,2737,0.10,12150
2167,INV-2024-05-28-1167,5/28/2024,5,670,19,3,850,634,0.10,2295
2168,INV-2024-05-03-1168,5/3/2024,1,530,17,8,2200,1620,0.10,15840
2169,INV-2025-10-26-1169,10/26/2025,4,549,2,7,1200,780,0.15,7140
2170,INV-2025-08-11-1170,8/11/2025,1,698,9,4,2500,1782,0.00,10000
2171,INV-2025-07-02-1171,7/2/2025,6,623,16,4,900,498,0.05,3420
2172,INV-2024-04-04-1172,4/4/2024,8,532,16,1,900,583,0.05,855
2173,INV-2025-10-07-1173,10/7/2025,4,692,7,7,400,237,0.10,2520
2174,INV-2023-08-05-1174,8/5/2023,5,534,8,8,300,210,0.10,2160
2175,INV-2024-12-19-1175,12/19/2024,2,612,10,8,1800,993,0.10,12960
2176,INV-2024-12-21-1176,12/21/2024,3,668,20,6,4500,2525,0.00,27000
2177,INV-2024-04-06-1177,4/6/2024,4,665,3,7,600,331,0.15,3570
2178,INV-2025-11-16-1178,11/16/2025,5,587,2,2,1200,780,0.10,2160
2179,INV-2025-07-24-1179,7/24/2025,2,509,15,6,3500,1928,0.15,17850
2180,INV-2023-10-30-1180,10/30/2023,5,585,3,1,600,445,0.15,510
2181,INV-2024-07-15-1181,7/15/2024,6,551,13,7,800,535,0.10,5040
2182,INV-2025-10-09-1182,10/9/2025,3,622,11,8,1500,869,0.15,10200
2183,INV-2025-05-14-1183,5/14/2025,6,637,11,7,1500,944,0.10,9450
2184,INV-2025-06-15-1184,6/15/2025,5,627,8,2,300,207,0.10,540
2185,INV-2023-10-14-1185,10/14/2023,7,687,7,6,400,298,0.00,2400
2186,INV-2024-08-30-1186,8/30/2024,5,637,11,1,1500,854,0.00,1500
2187,INV-2025-06-09-1187,6/9/2025,1,503,20,7,4500,3361,0.05,29925
2188,INV-2024-04-12-1188,4/12/2024,8,669,7,1,400,254,0.00,400
2189,INV-2024-01-16-1189,1/16/2024,7,553,10,8,1800,1028,0.00,14400
2190,INV-2025-04-10-1190,4/10/2025,6,696,19,3,850,557,0.15,2167.5
2191,INV-2025-08-31-1191,8/31/2025,8,641,5,7,700,435,0.15,4165
2192,INV-2023-09-05-1192,9/5/2023,8,541,11,6,1500,1028,0.00,9000
2193,INV-2023-06-13-1193,6/13/2023,3,653,3,6,600,416,0.10,3240
2194,INV-2023-08-15-1194,8/15/2023,2,543,13,3,800,486,0.15,2040
2195,INV-2025-05-13-1195,5/13/2025,3,601,7,4,400,256,0.05,1520
2196,INV-2025-08-11-1196,8/11/2025,4,636,17,1,2200,1513,0.10,1980
2197,INV-2023-07-24-1197,7/24/2023,7,543,15,2,3500,2496,0.00,7000
2198,INV-2023-12-17-1198,12/17/2023,1,640,20,2,4500,2946,0.10,8100
2199,INV-2025-08-07-1199,8/7/2025,5,691,16,6,900,588,0.15,4590
2200,INV-2025-06-20-1200,6/20/2025,8,664,8,5,300,170,0.05,1425
2201,INV-2024-04-09-1201,4/9/2024,8,535,9,4,2500,1510,0.05,9500
2202,INV-2023-09-25-1202,9/25/2023,8,693,10,3,1800,1254,0.00,5400
2203,INV-2025-05-17-1203,5/17/2025,7,573,11,2,1500,843,0.05,2850
2204,INV-2024-03-22-1204,3/22/2024,3,639,17,5,2200,1566,0.05,10450
2205,INV-2025-12-05-1205,12/5/2025,7,643,19,4,850,569,0.05,3230
2206,INV-2025-04-22-1206,4/22/2025,2,614,14,5,1200,770,0.05,5700
2207,INV-2024-07-23-1207,7/23/2024,6,543,8,8,300,198,0.05,2280
2208,INV-2024-02-21-1208,2/21/2024,2,629,5,1,700,436,0.10,630
2209,INV-2024-03-05-1209,3/5/2024,4,606,12,6,1200,895,0.00,7200
2210,INV-2025-11-16-1210,11/16/2025,7,512,7,1,400,270,0.00,400
2211,INV-2023-10-20-1211,10/20/2023,1,693,15,2,3500,2141,0.15,5950
2212,INV-2024-08-28-1212,8/28/2024,3,657,14,1,1200,865,0.10,1080
2213,INV-2025-12-23-1213,12/23/2025,2,565,7,2,400,288,0.05,760
2214,INV-2025-03-11-1214,3/11/2025,3,515,11,7,1500,953,0.00,10500
2215,INV-2024-03-20-1215,3/20/2024,3,561,9,4,2500,1628,0.00,10000
2216,INV-2025-08-07-1216,8/7/2025,7,614,19,1,850,621,0.05,807.5
2217,INV-2024-11-15-1217,11/15/2024,1,679,1,6,650,465,0.15,3315
2218,INV-2024-11-19-1218,11/19/2024,1,575,14,2,1200,798,0.10,2160
2219,INV-2025-03-13-1219,3/13/2025,6,586,11,8,1500,1000,0.00,12000
2220,INV-2025-02-09-1220,2/9/2025,4,563,5,7,700,392,0.00,4900
2221,INV-2025-12-18-1221,12/18/2025,4,580,16,5,900,588,0.05,4275
2222,INV-2025-04-14-1222,4/14/2025,3,621,10,3,1800,996,0.00,5400
2223,INV-2023-06-24-1223,6/24/2023,8,671,1,4,650,364,0.05,2470
2224,INV-2024-07-13-1224,7/13/2024,7,676,1,2,650,397,0.15,1105
2225,INV-2025-07-25-1225,7/25/2025,3,621,17,3,2200,1616,0.10,5940
2226,INV-2024-01-13-1226,1/13/2024,6,558,12,4,1200,728,0.10,4320
2227,INV-2025-10-08-1227,10/8/2025,8,583,20,8,4500,2546,0.00,36000
2228,INV-2024-04-29-1228,4/29/2024,1,697,4,1,1500,903,0.00,1500
2229,INV-2024-12-30-1229,12/30/2024,2,616,1,7,650,426,0.00,4550
2230,INV-2024-08-05-1230,8/5/2024,6,634,5,6,700,449,0.00,4200
2231,INV-2025-12-23-1231,12/23/2025,5,695,12,3,1200,784,0.05,3420
2232,INV-2024-11-19-1232,11/19/2024,2,585,12,1,1200,886,0.00,1200
2233,INV-2025-05-03-1233,5/3/2025,2,527,13,4,800,598,0.10,2880
2234,INV-2024-09-01-1234,9/1/2024,8,533,16,5,900,608,0.00,4500
2235,INV-2025-12-03-1235,12/3/2025,2,677,8,6,300,219,0.00,1800
2236,INV-2025-07-22-1236,7/22/2025,5,545,15,5,3500,2319,0.00,17500
2237,INV-2025-04-17-1237,4/17/2025,6,700,18,7,750,423,0.10,4725
2238,INV-2023-08-03-1238,8/3/2023,3,578,2,6,1200,696,0.10,6480
2239,INV-2025-05-04-1239,5/4/2025,7,649,13,6,800,504,0.05,4560
2240,INV-2025-11-03-1240,11/3/2025,2,699,1,8,650,430,0.10,4680
2241,INV-2023-07-05-1241,7/5/2023,4,675,15,6,3500,2053,0.10,18900
2242,INV-2023-02-18-1242,2/18/2023,1,553,12,5,1200,766,0.10,5400
2243,INV-2025-10-29-1243,10/29/2025,1,508,4,4,1500,890,0.00,6000
2244,INV-2024-05-15-1244,5/15/2024,2,626,4,4,1500,872,0.10,5400
2245,INV-2025-05-11-1245,5/11/2025,4,664,17,3,2200,1334,0.10,5940
2246,INV-2025-11-06-1246,11/6/2025,2,565,3,5,600,379,0.05,2850
2247,INV-2024-10-22-1247,10/22/2024,4,515,13,4,800,511,0.10,2880
2248,INV-2024-11-17-1248,11/17/2024,7,543,15,5,3500,2544,0.10,15750
2249,INV-2025-09-10-1249,9/10/2025,8,587,3,2,600,412,0.00,1200
2250,INV-2023-09-11-1250,9/11/2023,3,642,2,6,1200,746,0.00,7200
2251,INV-2024-11-23-1251,11/23/2024,2,622,17,5,2200,1248,0.10,9900
2252,INV-2023-08-03-1252,8/3/2023,6,648,15,2,3500,2487,0.00,7000
2253,INV-2025-09-03-1253,9/3/2025,3,570,10,6,1800,1016,0.15,9180
2254,INV-2025-02-03-1254,2/3/2025,1,643,12,1,1200,856,0.10,1080
2255,INV-2025-02-28-1255,2/28/2025,3,622,8,6,300,205,0.05,1710
2256,INV-2024-06-27-1256,6/27/2024,4,618,5,4,700,397,0.10,2520
2257,INV-2024-02-11-1257,2/11/2024,2,554,15,5,3500,2597,0.00,17500
2258,INV-2023-10-02-1258,10/2/2023,5,696,17,4,2200,1437,0.10,7920
2259,INV-2025-03-14-1259,3/14/2025,5,636,9,7,2500,1622,0.10,15750
2260,INV-2023-06-04-1260,6/4/2023,6,534,19,5,850,613,0.00,4250
2261,INV-2025-08-11-1261,8/11/2025,5,629,3,2,600,434,0.10,1080
2262,INV-2025-05-16-1262,5/16/2025,6,692,5,6,700,429,0.00,4200
2263,INV-2025-09-17-1263,9/17/2025,7,625,18,3,750,434,0.10,2025
2264,INV-2025-04-17-1264,4/17/2025,3,634,17,2,2200,1605,0.05,4180
2265,INV-2025-09-22-1265,9/22/2025,4,540,5,2,700,461,0.00,1400
2266,INV-2024-10-30-1266,10/30/2024,1,586,17,4,2200,1234,0.00,8800
2267,INV-2023-06-11-1267,6/11/2023,6,528,9,2,2500,1380,0.00,5000
2268,INV-2025-01-04-1268,1/4/2025,5,653,19,2,850,618,0.10,1530
2269,INV-2025-09-19-1269,9/19/2025,3,591,18,8,750,503,0.00,6000
2270,INV-2025-02-01-1270,2/1/2025,5,586,12,4,1200,735,0.05,4560
2271,INV-2023-04-17-1271,4/17/2023,8,567,6,1,500,327,0.00,500
2272,INV-2025-03-18-1272,3/18/2025,3,631,19,1,850,634,0.05,807.5
2273,INV-2025-09-05-1273,9/5/2025,3,658,8,8,300,175,0.00,2400
2274,INV-2023-02-11-1274,2/11/2023,5,513,14,7,1200,814,0.00,8400
2275,INV-2025-06-05-1275,6/5/2025,5,631,6,8,500,292,0.10,3600
2276,INV-2025-05-01-1276,5/1/2025,7,510,14,4,1200,803,0.10,4320
2277,INV-2024-03-01-1277,3/1/2024,6,512,1,8,650,460,0.15,4420
2278,INV-2023-07-30-1278,7/30/2023,4,544,11,2,1500,1121,0.10,2700
2279,INV-2023-01-29-1279,1/29/2023,8,547,6,1,500,333,0.05,475
2280,INV-2025-11-13-1280,11/13/2025,3,593,19,7,850,502,0.00,5950
2281,INV-2025-04-09-1281,4/9/2025,6,539,18,3,750,530,0.10,2025
2282,INV-2025-04-25-1282,4/25/2025,4,685,9,5,2500,1656,0.05,11875
2283,INV-2024-01-22-1283,1/22/2024,5,661,5,7,700,500,0.00,4900
2284,INV-2025-06-21-1284,6/21/2025,2,575,8,8,300,185,0.00,2400
2285,INV-2024-03-27-1285,3/27/2024,8,617,13,3,800,551,0.15,2040
2286,INV-2025-08-31-1286,8/31/2025,8,607,6,3,500,336,0.05,1425
2287,INV-2025-02-02-1287,2/2/2025,5,571,6,6,500,349,0.00,3000
2288,INV-2024-08-04-1288,8/4/2024,3,533,4,3,1500,917,0.15,3825
2289,INV-2023-06-25-1289,6/25/2023,4,697,17,4,2200,1616,0.00,8800
2290,INV-2024-05-02-1290,5/2/2024,4,571,16,2,900,609,0.05,1710
2291,INV-2025-04-02-1291,4/2/2025,3,673,19,8,850,534,0.15,5780
2292,INV-2025-06-10-1292,6/10/2025,5,546,9,4,2500,1544,0.10,9000
2293,INV-2025-07-29-1293,7/29/2025,1,693,20,7,4500,3226,0.15,26775
2294,INV-2023-12-09-1294,12/9/2023,4,506,9,2,2500,1847,0.00,5000
2295,INV-2025-05-26-1295,5/26/2025,1,631,17,8,2200,1465,0.00,17600
2296,INV-2024-09-19-1296,9/19/2024,5,680,14,5,1200,794,0.10,5400
2297,INV-2025-03-24-1297,3/24/2025,3,585,8,1,300,171,0.00,300
2298,INV-2025-09-20-1298,9/20/2025,6,515,9,1,2500,1500,0.00,2500
2299,INV-2024-11-23-1299,11/23/2024,6,671,1,7,650,485,0.00,4550
2300,INV-2025-05-13-1300,5/13/2025,2,583,2,3,1200,735,0.15,3060
2301,INV-2025-08-09-1301,8/9/2025,4,507,14,6,1200,766,0.05,6840
